date,open,high,low,close,volume,dividend,split
2015-06-30,19.0,19.0,19.0,19.0,0,0,1
2015-07-01,29.9,31.9,27.82,28.5,10512900,0,1
2015-07-02,28.09,29.25,26.16,28.0,1199200,0,1
2015-07-06,26.11,27.81,26.01,26.69,512800,0,1
2015-07-07,26.93,27.85,25.66,27.01,700700,0,1
2015-07-08,26.8,27.25,26.0,26.25,403900,0,1
2015-07-09,26.61,27.08,26.5,26.66,334000,0,1
2015-07-10,27.1,31.0,26.7,29.28,1234600,0,1
2015-07-13,30.06,32.45,29.69,30.96,680800,0,1
2015-07-14,31.33,32.5,30.97,31.96,512500,0,1
2015-07-15,32.0,32.2,30.44,30.69,303000,0,1
2015-07-16,31.06,31.42,30.2,30.95,368200,0,1
2015-07-17,31.21,31.68,30.49,30.6,200000,0,1
2015-07-20,30.63,31.0,29.88,29.89,218800,0,1
2015-07-21,29.57,30.7,29.57,30.5,286000,0,1
2015-07-22,30.2,31.09,30.13,31.09,404200,0,1
2015-07-23,30.8,31.0,30.27,30.54,373900,0,1
2015-07-24,30.72,32.24,30.4,32.15,529300,0,1
2015-07-27,32.64,32.9,30.5,31.31,385500,0,1
2015-07-28,31.15,31.17,29.75,30.83,251600,0,1
2015-07-29,30.6,31.7,30.51,31.57,165900,0,1
2015-07-30,31.37,31.7,30.65,30.91,287400,0,1
2015-07-31,31.06,31.79,30.91,31.57,143300,0,1
2015-08-03,31.74,34.0,31.51,33.2,458500,0,1
2015-08-04,33.15,35.32,33.051,34.82,263700,0,1
2015-08-05,35.2,35.42,32.51,33.06,318200,0,1
2015-08-06,33.6,33.6,30.08,32.07,554300,0,1
2015-08-07,32.0,32.295,30.772,30.83,209200,0,1
2015-08-10,30.85,30.89,30.0,30.47,209600,0,1
2015-08-11,30.1,30.6,28.25,28.76,436200,0,1
2015-08-12,28.81,29.38,28.17,28.51,251600,0,1
2015-08-13,28.25,31.0,28.25,29.79,688900,0,1
2015-08-14,30.1,30.97,27.87,28.52,523900,0,1
2015-08-17,28.14,29.5,27.15,29.23,473000,0,1
2015-08-18,29.2,29.24,28.09,28.3,378100,0,1
2015-08-19,28.17,28.34,26.19,26.85,772500,0,1
2015-08-20,26.4,27.31,24.56,26.5,563900,0,1
2015-08-21,26.76,26.76,24.67,25.64,662300,0,1
2015-08-24,23.94,25.03,21.811,23.88,961400,0,1
2015-08-25,24.11,25.04,22.5,23.2,1178100,0,1
2015-08-26,24.72,25.63,22.75,25.28,1479900,0,1
2015-08-27,27.66,28.5,25.74,26.13,1596800,0,1
2015-08-28,26.28,27.79,25.91,27.72,662400,0,1
2015-08-31,28.05,28.05,25.72,25.74,564000,0,1
2015-09-01,25.15,25.3,22.69,22.85,1686700,0,1
2015-09-02,22.96,23.02,20.26,22.15,3360800,0,1
2015-09-03,22.35,23.4,21.56,22.41,2480200,0,1
2015-09-04,21.63,22.24,20.08,20.82,1714200,0,1
2015-09-08,22.0,22.0,20.25,20.53,1089100,0,1
2015-09-09,20.78,22.91,20.634,22.56,1114800,0,1
2015-09-10,22.07,23.385,21.1,22.98,614500,0,1
2015-09-11,23.28,23.77,21.6,23.5,594000,0,1
2015-09-14,24.23,24.75,22.5,23.07,665900,0,1
2015-09-15,23.56,23.94,22.535,22.99,524100,0,1
2015-09-16,22.69,22.92,21.72,22.06,670100,0,1
2015-09-17,22.29,23.0,21.77,22.15,324600,0,1
2015-09-18,21.82,22.29,21.1,21.96,912100,0,1
2015-09-21,22.3,23.19,22.148,22.24,494900,0,1
2015-09-22,22.05,24.5,21.73,24.5,496900,0,1
2015-09-23,23.47,24.55,22.29,24.46,701800,0,1
2015-09-24,24.38,24.69,23.84,24.33,310800,0,1
2015-09-25,24.21,24.5,21.89,22.35,852200,0,1
2015-09-28,22.32,22.39,19.45,20.63,711300,0,1
2015-09-29,21.13,23.25,20.55,21.0,938800,0,1
2015-09-30,21.41,22.81,21.03,22.29,3006400,0,1
2015-10-01,22.84,23.0,22.105,22.81,914200,0,1
2015-10-02,22.09,22.24,17.37,18.24,3063400,0,1
2015-10-05,18.64,18.65,15.63,17.49,2134300,0,1
2015-10-06,17.49,17.49,16.12,16.64,1389500,0,1
2015-10-07,16.77,16.91,15.62,16.23,578100,0,1
2015-10-08,16.05,16.85,15.95,16.8,367200,0,1
2015-10-09,16.57,17.415,16.48,17.25,557200,0,1
2015-10-12,16.91,18.37,16.85,18.03,468200,0,1
2015-10-13,17.59,18.3,17.51,18.0,283700,0,1
2015-10-14,17.92,18.55,17.92,18.08,308600,0,1
2015-10-15,17.65,18.46,17.65,18.12,218300,0,1
2015-10-16,18.25,18.3,17.99,18.0,162100,0,1
2015-10-19,17.9,18.365,17.9,18.21,229000,0,1
2015-10-20,18.12,18.98,17.51,17.84,395700,0,1
2015-10-21,18.11,18.85,17.8,18.59,331200,0,1
2015-10-22,18.68,18.72,16.62,17.27,563500,0,1
2015-10-23,17.09,18.45,17.09,18.2,160600,0,1
2015-10-26,18.31,18.75,18.0,18.42,180500,0,1
2015-10-27,18.18,18.98,18.034,18.94,209600,0,1
2015-10-28,18.97,20.37,18.84,20.07,272300,0,1
2015-10-29,19.9,20.53,19.54,19.67,192400,0,1
2015-10-30,19.49,19.9,18.7,19.67,240000,0,1
2015-11-02,19.77,19.85,19.3,19.59,317500,0,1
2015-11-03,19.88,20.58,17.37,17.59,1913500,0,1
2015-11-04,17.64,17.898,17.08,17.19,440400,0,1
2015-11-05,17.45,17.45,15.65,16.0,470100,0,1
2015-11-06,15.93,15.992,15.32,15.61,295000,0,1
2015-11-09,15.81,16.9,15.43,16.2,410500,0,1
2015-11-10,16.33,16.41,15.77,15.84,189100,0,1
2015-11-11,16.0,16.34,15.64,16.25,166300,0,1
2015-11-12,17.21,17.88,16.45,17.36,221500,0,1
2015-11-13,17.25,17.72,17.168,17.58,115500,0,1
2015-11-16,17.5,18.25,17.5,18.23,126700,0,1
2015-11-17,18.13,19.4,18.13,19.36,213100,0,1
2015-11-18,19.5,20.53,19.1,19.25,243700,0,1
2015-11-19,18.85,19.0,18.1,18.46,116900,0,1
2015-11-20,18.7,19.46,18.53,19.0,113000,0,1
2015-11-23,18.95,19.32,18.62,19.28,102600,0,1
2015-11-24,19.55,19.92,19.335,19.82,136800,0,1
2015-11-25,19.82,20.19,19.17,19.25,105000,0,1
2015-11-27,19.32,19.834,19.0,19.52,48000,0,1
2015-11-30,19.7,21.25,19.51,21.25,203400,0,1
2015-12-01,21.11,21.66,20.81,21.52,126200,0,1
2015-12-02,21.55,22.0,20.73,20.91,220900,0,1
2015-12-03,21.0,21.42,20.76,21.28,129900,0,1
2015-12-04,21.41,21.48,20.84,20.88,98500,0,1
2015-12-07,20.98,20.98,20.455,20.64,139500,0,1
2015-12-08,20.48,20.78,19.69,19.79,80900,0,1
